name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Dublin, Ireland",2023-05-27T00:00:00,11,11,9.8,92.2,0,0,,0,0,9.4,9.3,84,1031.3,25,19.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-27T01:00:00,10.4,10.4,9.2,91.95,0,0,,0,0,9.7,6.2,113,1031,17.2,15.2,0,0,0,,Clear,clear-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-27T02:00:00,9.1,8.5,8.4,95.88,0,0,,0,0,10.4,5.7,150,1030.5,15.7,17.1,0,0,0,,Clear,clear-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-27T03:00:00,9.4,8.4,8.6,94.28,0,0,,0,0,10.4,7.7,128,1030.3,15.7,17.1,0,0,0,,Clear,clear-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-27T04:00:00,7.9,7.2,6.9,93.28,0,0,,0,0,9.7,5.4,143,1029.5,15.7,17.1,0,0,0,,Clear,clear-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-27T05:00:00,8.4,7.8,7.1,91.54,0,0,,0,0,8.6,5.4,338,1029.1,18.8,9.7,0,0,0,,Clear,clear-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-27T06:00:00,8.5,7.8,7.1,91.25,0,0,,0,0,7.9,5.6,30,1029,15.7,13.8,12,0,0,,Clear,clear-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-27T07:00:00,11.8,11.8,10.3,90.49,0,0,,0,0,8.3,5.3,52,1028.9,15.7,19.7,27,0.1,0,,Clear,clear-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-27T08:00:00,14.8,14.8,10.1,73.26,0,0,,0,0,10.4,7.4,105,1028.3,15.7,23.7,145,0.5,1,,Clear,clear-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-27T09:00:00,16,16,10,67.94,0,0,,0,0,12.6,7,88,1028.3,16.2,25.7,94,0.3,1,,Clear,clear-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-27T10:00:00,17.3,17.3,10.1,62.55,0,0,,0,0,14,7.4,65,1028.2,17.5,29.7,423,1.5,4,,Clear,clear-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-27T11:00:00,18.8,18.8,9.3,54.02,0,0,,0,0,15.5,11.3,70,1027.9,32.6,29.6,661,2.4,7,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-27T12:00:00,18.2,18.2,10.5,60.67,0,0,,0,0,17.3,10.1,71,1027.4,83.7,29.7,613,2.2,6,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-27T13:00:00,18.4,18.4,11.1,62.26,0,0,,0,0,17.6,9.9,67,1027.2,89,38.9,776,2.8,8,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-27T14:00:00,18.4,18.4,10.1,58.23,0,0,,0,0,17.3,9,81,1026.4,43.9,29.7,835,3,8,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-27T15:00:00,19.1,19.1,10.9,59.01,0,0,,0,0,16.9,11.9,57,1026.1,85,29.7,787,2.8,8,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-27T16:00:00,20,20,10.1,53.07,0,0,,0,0,18,11.3,84,1025.7,77.3,29.6,527,1.9,5,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-27T17:00:00,19.3,19.3,9.8,54,0,0,,0,0,18,12.9,91,1025.3,59,29.6,592,2.1,6,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-27T18:00:00,19.5,19.5,8.9,50.19,0,0,,0,0,15.5,13.1,86,1025.1,67.6,29.6,433,1.6,4,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-27T19:00:00,19.1,19.1,9.1,52.32,0,0,,0,0,12.2,8,119,1025.1,79.3,29.7,320,1.2,3,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-27T20:00:00,18.3,18.3,8.9,54.34,0,0,,0,0,6.5,7.1,123,1025.2,85.1,25.8,114,0.4,1,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-27T21:00:00,17.1,17.1,9.9,62.56,0,0,,0,0,7.9,9.8,15,1025.7,89,25.8,23,0.1,0,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-27T22:00:00,14.7,14.7,10.8,77.71,0,0,,0,0,15.8,17.5,46,1026.3,86.4,23.8,7,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-27T23:00:00,13.3,13.3,10.6,83.66,0,0,,0,0,23.4,16.5,60,1026.4,90.3,19.3,0,0,0,,Overcast,cloudy,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-28T00:00:00,12.3,12.3,10.1,86.76,0,0,,0,0,28.8,16.5,73,1026.8,79.3,19.3,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-28T01:00:00,12.3,12.3,10.1,86.32,0,0,,0,0,31,17.8,62,1026.9,93,15.4,0,0,0,,Overcast,cloudy,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-28T02:00:00,12.2,12.2,10.1,86.69,0,0,,0,0,30.2,17.1,58,1026.8,83.3,17.3,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-28T03:00:00,12,12,9.3,83.48,0,0,,0,0,29.5,15.1,48,1026.9,93,17.3,0,0,0,,Overcast,cloudy,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-28T04:00:00,11.4,11.4,8.9,84.26,0,0,,0,0,30.2,19,46,1026.9,96.1,14.5,0,0,0,,Overcast,cloudy,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-28T05:00:00,10.8,10.8,7.5,79.83,0,0,,0,0,31.7,16.8,38,1027.3,96.1,12,0,0,0,,Overcast,cloudy,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-28T06:00:00,10.3,10.3,6.4,76.52,0,0,,0,0,34.6,18.9,33,1027.5,92.2,17.8,11,0,0,,Overcast,cloudy,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-28T07:00:00,10.3,10.3,5.8,73.3,0,0,,0,0,35.6,16.5,28,1027.9,90.3,21.7,38,0.1,0,,Overcast,cloudy,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-28T08:00:00,10.9,10.9,5.5,69,0,0,,0,0,35.3,17.1,36,1028.2,90.3,21.7,140,0.5,1,,Overcast,cloudy,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-28T09:00:00,11.2,11.2,5.2,66.72,0,0,,0,0,35.3,17,33,1028.3,90.3,21.7,119,0.4,1,,Overcast,cloudy,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-28T10:00:00,12,12,5.9,66.5,0,0,,0,0,34.6,15.5,13,1028.3,87.6,21.8,237,0.9,2,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-28T11:00:00,12.4,12.4,5.5,62.78,0,0,,0,0,35.6,16.4,27,1028.3,87.7,21.8,344,1.2,3,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-28T12:00:00,13.6,13.6,5.3,57.33,0,0,,0,0,37.1,16.8,10,1028.3,63.6,23.7,441,1.6,4,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-28T13:00:00,13.8,13.8,5.7,57.97,0,0,,0,0,38.9,14.4,25,1028,52.5,25.6,944,3.4,9,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-28T14:00:00,14.3,14.3,5.9,57.1,0,0,,0,0,40.7,19.5,30,1027.8,48.6,25.7,881,3.2,9,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-28T15:00:00,14.8,14.8,7,59.54,0,0,,0,0,39.6,19.2,36,1027.4,39.6,25.7,858,3.1,9,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-28T16:00:00,14.9,14.9,5.8,54.49,0,0,,0,0,40,20.8,28,1027.3,25,27,737,2.7,7,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-28T17:00:00,14.9,14.9,5.8,54.41,0,0,,0,0,40.3,23,24,1027.2,17.2,26.9,633,2.3,6,,Clear,clear-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-28T18:00:00,14.9,14.9,5.7,53.92,0,0,,0,0,42.5,20.7,41,1027.2,17.2,26.9,504,1.8,5,,Clear,clear-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-28T19:00:00,14.3,14.3,6.1,57.92,0,0,,0,0,38.9,20.3,50,1027.3,17.2,27,360,1.3,4,,Clear,clear-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-28T20:00:00,13.1,13.1,7,66.24,0,0,,0,0,36,19.5,61,1027.9,17.2,27,181,0.7,2,,Clear,clear-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-28T21:00:00,12.1,12.1,6.9,70.45,0,0,,0,0,33.5,19.9,56,1027.9,25,27,38,0.1,0,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-28T22:00:00,11.4,11.4,7.2,75.44,0,0,,0,0,30.2,16.5,48,1028.3,79.3,23,9,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-28T23:00:00,11.1,11.1,6.8,75.01,0,0,,0,0,28.4,13.7,52,1028.4,78,21.8,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-29T00:00:00,10.3,10.3,6.4,76.53,0,0,,0,0,27.4,14.1,39,1028.5,67.7,21.8,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-29T01:00:00,9.8,7.7,6.9,81.68,0,0,,0,0,26.3,15.7,46,1028.6,47.5,18.5,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-29T02:00:00,9.2,7.2,6.3,82.35,0,0,,0,0,23.8,12.9,44,1028.9,25,18.5,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-29T03:00:00,9.1,6.2,6.7,85.15,0,0,,0,0,18.4,19.5,51,1029,25,18.5,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-29T04:00:00,8.8,6.4,7.1,89.07,0,0,,0,0,14,15.3,45,1029,25,16.5,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-29T05:00:00,9.3,7.8,8.1,92.18,0,0,,0,0,12.6,9.9,41,1029,45.1,14.5,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-29T06:00:00,9,8,8.1,94.11,0,0,,0,0,12.6,7.4,56,1029.3,57.1,13.3,16,0.1,0,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-29T07:00:00,12.1,12.1,10.1,87.69,0,0,,0,0,15.1,12.7,70,1029.4,85.1,14.1,59,0.2,1,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-29T08:00:00,13.6,13.6,10.2,80.3,0,0,,0,0,19.4,14.3,78,1030,89,16.5,168,0.6,2,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-29T09:00:00,14.4,14.4,10.5,77.04,0,0,,0,0,21.2,14.3,80,1030.2,89,18.5,131,0.5,1,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-29T10:00:00,15.4,15.4,8.6,64.15,0,0,,0,0,27,18.6,84,1030.4,89,21.1,383,1.4,4,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-29T11:00:00,15.9,15.9,7.9,58.97,0,0,,0,0,32.4,20.8,84,1030.8,88.7,21.7,603,2.2,6,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-29T12:00:00,15.9,15.9,6.8,54.81,0,0,,0,0,36,20.7,91,1030.9,88.7,23.7,705,2.5,7,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-29T13:00:00,15.8,15.8,6.7,54.73,0,0,,0,0,38.9,21.3,97,1031,87.6,23.7,729,2.6,7,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-29T14:00:00,15.9,15.9,7.6,57.92,0,0,,0,0,40,21.6,79,1031,87.5,23.7,778,2.8,8,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-29T15:00:00,16,16,7.8,58.13,0,0,,0,0,40.7,21.2,77,1030.9,87.3,23.7,774,2.8,8,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-29T16:00:00,15.9,15.9,8.2,59.91,0,0,,0,0,41,23.9,69,1031,84.7,23.7,705,2.5,7,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-29T17:00:00,15.9,15.9,8.3,60.73,0,0,,0,0,40.7,22.4,54,1030.8,84.7,23.7,628,2.3,6,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-29T18:00:00,15.8,15.8,7.8,58.88,0,0,,0,0,39.2,23.9,53,1030.8,84.7,25.7,509,1.8,5,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-29T19:00:00,15.2,15.2,6.9,57.56,0,0,,0,0,37.4,24.2,53,1030.4,84.7,25.7,366,1.3,4,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-29T20:00:00,14.3,14.3,6.8,60.65,0,0,,0,0,31.7,20.2,58,1030.8,84.7,25.7,181,0.7,2,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-29T21:00:00,13.3,13.3,7.6,68.48,0,0,,0,0,28.1,17.3,56,1030.4,80,25.7,37,0.1,0,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-29T22:00:00,12.2,12.2,8,75.57,0,0,,0,0,22,16.5,62,1030.9,47,21.8,14,0.1,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-29T23:00:00,11.3,11.3,8.5,82.9,0,0,,0,0,19.8,13.2,64,1031,43.8,18.5,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-30T00:00:00,11.1,11.1,8.9,86.69,0,0,,0,0,19.8,13,58,1031,43.8,17.9,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-30T01:00:00,10.3,10.3,8.7,89.86,0,0,,0,0,19.4,15.5,67,1031.2,28.1,17.9,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-30T02:00:00,9.7,8.4,8,89.23,0,0,,0,0,18.4,9,49,1031.2,25,17.8,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-30T03:00:00,8.7,7,7.4,91.48,0,0,,0,0,16.9,10.6,71,1031.3,25,15.9,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-30T04:00:00,7.7,5.9,6.9,94.31,0,0,,0,0,15.8,10.4,73,1031.5,15.7,15.9,0,0,0,,Clear,clear-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-30T05:00:00,8.7,8.7,7.8,93.62,0,0,,0,0,14.8,4.1,8,1031.9,10,16.5,5,0,0,,Clear,clear-night,"03971099999,F6683,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-30T06:00:00,8.6,7,7.8,94.46,0,0,,0,0,14,9.9,47,1031.9,17.2,15.7,17,0.1,0,,Clear,clear-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-30T07:00:00,11.4,11.4,10,91.31,0,0,,0,0,16.6,9,54,1032,33.3,16.5,47,0.2,0,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-30T08:00:00,13.5,13.5,11.5,87.74,0,0,,0,0,19.8,13.8,66,1032.3,24.9,18.5,180,0.6,2,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-30T09:00:00,15.8,15.8,7.8,58.9,0,0,,0,0,23.8,20,87,1032.3,17.2,25.7,94,0.3,1,,Clear,clear-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-30T10:00:00,16.4,16.4,8.1,58.14,0,0,,0,0,29.5,20,80,1032.3,15.7,25.7,447,1.6,4,,Clear,clear-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-30T11:00:00,16.2,16.2,8.3,59.46,0,0,,0,0,33.5,21,80,1032.4,15.7,25.7,658,2.4,7,,Clear,clear-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-30T12:00:00,16.6,16.6,8.6,59.24,0,0,,0,0,35.6,20.3,77,1032.3,15.7,25.7,753,2.7,8,,Clear,clear-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-30T13:00:00,16.5,16.5,9.4,62.51,0,0,,0,0,36.7,18.2,76,1032.3,15.7,25.7,808,2.9,8,,Clear,clear-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-30T14:00:00,16.5,16.5,9.1,61.48,0,0,,0,0,37.4,18.9,76,1032.3,14.2,25.7,821,3,8,,Clear,clear-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-30T15:00:00,17.1,17.1,8.7,57.64,0,0,,0,0,37.4,20.3,77,1032.2,14.2,25.6,800,2.9,8,,Clear,clear-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-30T16:00:00,16.4,16.4,8.8,60.74,0,0,,0,0,37.1,19.7,70,1031.9,15.7,25.7,732,2.6,7,,Clear,clear-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-30T17:00:00,17,17,9.7,62.23,0,0,,0,0,36,20,60,1031.8,15.7,25.7,631,2.3,6,,Clear,clear-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-30T18:00:00,16.4,16.4,9.2,62.5,0,0,,0,0,34.9,17.9,66,1031.2,15.7,25.7,500,1.8,5,,Clear,clear-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-30T19:00:00,16.3,16.3,9.5,63.96,0,0,,0,0,32.8,15.9,66,1030.9,15.7,25.7,358,1.3,4,,Clear,clear-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-30T20:00:00,15.2,15.2,9,66.72,0,0,,0,0,26.6,14,70,1030.9,15.7,25.7,153,0.6,2,,Clear,clear-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-30T21:00:00,13.9,13.9,8.4,69.13,0,0,,0,0,23.4,11.3,76,1030.9,15.7,25.7,48,0.2,0,,Clear,clear-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-30T22:00:00,12.4,12.4,8.4,76.35,0,0,,0,0,19.8,7.4,105,1030.9,25,21.1,10,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-30T23:00:00,12.3,12.3,8.8,79.57,0,0,,0,0,18,10.4,40,1030.8,25,18.5,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-31T00:00:00,11.7,11.7,8.8,82.2,0,0,,0,0,17.3,6.7,53,1030.9,25,17.9,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-31T01:00:00,10.8,10.8,8,83,0,0,,0,0,16.9,6.7,47,1030.9,25,15.9,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-31T02:00:00,10.7,10.7,8.7,87.46,0,0,,0,0,16.6,9,48,1030.5,25,17.9,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-31T03:00:00,8.4,6.4,6.9,90.22,0,0,,0,0,15.8,11.9,67,1030.5,25,19.8,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-31T04:00:00,6.9,5.6,5.8,92.88,0,0,,0,0,14.8,7,21,1030.5,25,19.8,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-31T05:00:00,9.9,8.4,8.1,88.47,0,0,,0,0,13.7,11,54,1030.4,25,18.5,5,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F6683,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-31T06:00:00,10.5,10.5,8.9,89.67,0,0,,0,0,13.3,11.9,40,1030.4,17.2,18.5,19,0.1,0,,Clear,clear-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-31T07:00:00,12.8,12.8,10.9,88.25,0,0,,0,0,17.6,10.4,43,1030.3,43.8,15.9,41,0.1,0,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-31T08:00:00,13.9,13.9,11.1,83.37,0,0,,0,0,23.4,18.1,80,1030.3,74.1,18.5,172,0.6,2,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-31T09:00:00,14.1,14.1,10.5,78.52,0,0,,0,0,29.5,21,76,1030.3,53.9,21.1,109,0.4,1,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-31T10:00:00,14.5,14.5,9.8,73.43,0,0,,0,0,36.4,20.2,66,1030.3,85.1,21.7,376,1.4,4,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-31T11:00:00,14.3,14.3,9.2,71.63,0,0,,0,0,38.5,23.6,70,1030.3,81.6,21.7,581,2.1,6,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-31T12:00:00,14.1,14.1,9.5,73.55,0,0,,0,0,40,24.9,73,1030.4,88.7,21.7,791,2.8,8,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-31T13:00:00,13.8,13.8,9.5,75.4,0,0,,0,0,41.4,22.6,80,1030.1,93,21.8,398,1.4,4,,Overcast,cloudy,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-31T14:00:00,14.2,14.2,10,75.96,0,0,,0,0,41.4,21.6,70,1029.9,93,20.5,332,1.2,3,,Overcast,cloudy,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-31T15:00:00,14,14,9.9,76.33,0,0,,0,0,41.4,22.1,83,1029.9,92.8,20.4,359,1.3,4,,Overcast,cloudy,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-31T16:00:00,15.1,15.1,9.8,70.55,0,0,,0,0,40.7,21.1,67,1029.2,39.5,21.8,389,1.4,4,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-05-31T17:00:00,15.1,15.1,9.7,70,0,0,,0,0,40,21.1,56,1028.9,17.1,21.7,648,2.3,6,,Clear,clear-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
