name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Dublin, Ireland",2023-06-03T09:00:00,15.8,15.8,11.5,75.54,0,0,,0,0,16.6,12.1,53,1025.9,15.7,24.4,106,0.4,1,,Clear,clear-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-06-03T10:00:00,16.9,16.9,10.4,65.79,0,0,,0,0,20.2,14.3,70,1025.9,17.2,25.7,377,1.4,4,,Clear,clear-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-06-03T11:00:00,17.3,17.3,6.2,48.03,0,0,,0,0,25.6,17.3,73,1025.8,10,25.7,660,2.4,7,,Clear,clear-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-06-03T12:00:00,17.9,17.9,4.5,41.12,0,0,,0,0,29.5,17.9,80,1025.9,15.7,28.3,762,2.7,8,,Clear,clear-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-06-03T13:00:00,17.9,17.9,3,36.79,0,0,,0,0,32.4,16.1,74,1025.9,15.7,28.3,825,3,8,,Clear,clear-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-06-03T14:00:00,17.9,17.9,-0.1,29.64,0,0,,0,0,34.2,18.9,86,1025.9,15.7,28.3,841,3,8,,Clear,clear-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-06-03T15:00:00,18,18,2.7,36.02,0,0,,0,0,34.9,18.9,73,1026,17.2,28.3,813,2.9,8,,Clear,clear-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-06-03T16:00:00,17.4,17.4,4,40.8,0,0,,0,0,34.9,18.9,94,1025.8,15.7,28.3,741,2.7,7,,Clear,clear-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-06-03T17:00:00,17.3,17.3,5.3,45.18,0,0,,0,0,34.2,17.6,86,1025.3,15.7,28.3,643,2.3,6,,Clear,clear-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-06-03T18:00:00,16.9,16.9,5.7,47.37,0,0,,0,0,32,17.3,79,1025.2,15.7,28.3,514,1.9,5,,Clear,clear-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-06-03T19:00:00,16.9,16.9,3.5,40.85,0,0,,0,0,26.6,11.7,62,1024.9,17.2,28.3,368,1.3,4,,Clear,clear-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-06-03T20:00:00,16.2,16.2,5.5,49.11,0,0,,0,0,20.9,10.7,70,1024.9,13.4,30.3,165,0.6,2,,Clear,clear-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-06-03T21:00:00,14.2,14.2,6.2,58.81,0,0,,0,0,18.4,10.2,54,1024.8,13.4,30.3,46,0.2,0,,Clear,clear-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-06-03T22:00:00,11.7,11.7,6.6,70.71,0,0,,0,0,13.7,10.1,46,1025.2,13.4,25.8,12,0,0,,Clear,clear-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-06-03T23:00:00,11.4,11.4,7.5,76.89,0,0,,0,0,13,9.1,70,1025.3,13.4,26.4,0,0,0,,Clear,clear-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-06-04T00:00:00,10.9,10.9,7.5,79.29,0,0,,0,0,13.7,8.4,78,1025.3,13.4,22.5,0,0,0,,Clear,clear-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-06-04T01:00:00,9.4,8.6,5.9,79.06,0,0,,0,0,14.8,6.7,114,1025.4,17.4,22.5,0,0,0,,Clear,clear-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-06-04T02:00:00,8.2,7.4,5.8,84.81,0,0,,0,0,15.1,5.9,31,1025.4,14.9,22.5,0,0,0,,Clear,clear-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-06-04T03:00:00,7,5.5,4.8,85.95,0,0,,0,0,14.8,7.9,19,1025.3,10,21.9,0,0,0,,Clear,clear-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-06-04T04:00:00,8.7,7.9,7.1,89.45,0,0,,0,0,13.7,6.4,39,1025.3,10,21.9,0,0,0,,Clear,clear-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-06-04T05:00:00,10.1,10.1,9,92.3,0,0,,0,0,12.2,8.4,73,1025,10,21.9,5,0,0,,Clear,clear-night,"03971099999,F6683,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-06-04T06:00:00,10.1,10.1,8.7,90.61,0,0,,0,0,11.9,5.6,40,1025.3,10,25.7,16,0.1,0,,Clear,clear-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-06-04T07:00:00,13,13,10.8,86.24,0,0,,0,0,12.2,10,79,1025.4,7.5,25.7,33,0.1,0,,Clear,clear-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-06-04T08:00:00,15,15,11.2,77.89,0,0,,0,0,15.5,13,80,1025.4,7.5,29.6,151,0.5,2,,Clear,clear-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-06-04T09:00:00,16.7,16.7,10.4,66.35,0,0,,0,0,19.4,12.9,101,1025.8,0,27.6,102,0.4,1,,Clear,clear-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-06-04T10:00:00,17.8,17.8,9.5,58.43,0,0,,0,0,23.8,14.5,70,1025.8,7.6,27.7,361,1.3,4,,Clear,clear-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-06-04T11:00:00,17.9,17.9,7,48.75,0,0,,0,0,28.4,17,77,1025.9,17.2,28.3,648,2.3,6,,Clear,clear-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-06-04T12:00:00,17.9,17.9,6.2,46.31,0,0,,0,0,31.7,18.4,87,1026.3,17.2,30.3,749,2.7,7,,Clear,clear-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-06-04T13:00:00,17.9,17.9,6.8,48.37,0,0,,0,0,33.8,18.9,85,1026.3,17.2,30.2,809,2.9,8,,Clear,clear-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-06-04T14:00:00,18.1,18.1,7.7,50.46,0,0,,0,0,34.6,20.2,87,1026.3,17.2,28.3,828,3,8,,Clear,clear-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-06-04T15:00:00,18,18,7.6,50.67,0,0,,0,0,34.9,20.6,81,1026.2,17.2,30.2,800,2.9,8,,Clear,clear-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-06-04T16:00:00,18.2,18.2,6.8,47.17,0,0,,0,0,34.9,20.2,80,1026.2,14.2,30.3,731,2.6,7,,Clear,clear-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-06-04T17:00:00,17.9,17.9,6.6,47.61,0,0,,0,0,34.2,21.3,66,1025.8,15.7,30.2,628,2.3,6,,Clear,clear-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-06-04T18:00:00,17.8,17.8,6.4,47,0,0,,0,0,33.1,20.6,61,1025.9,15.7,30.3,499,1.8,5,,Clear,clear-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-06-04T19:00:00,17.4,17.4,6.3,48.15,0,0,,0,0,29.5,17.3,70,1025.3,10,30.3,356,1.3,4,,Clear,clear-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-06-04T20:00:00,16.8,16.8,6.8,51.83,0,0,,0,0,22.7,14,69,1025.2,7.5,30.3,145,0.5,1,,Clear,clear-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-06-04T21:00:00,14.9,14.9,7.2,59.88,0,0,,0,0,18.7,13.2,51,1025.2,7.5,29.7,54,0.2,1,,Clear,clear-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-06-04T22:00:00,13.2,13.2,7.7,69.13,0,0,,0,0,13.3,10.4,47,1026,13.4,29.7,12,0,0,,Clear,clear-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-06-04T23:00:00,12.8,12.8,7.8,71.67,0,0,,0,0,13.7,11.7,63,1026.2,15.7,27.1,0,0,0,,Clear,clear-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-06-05T00:00:00,12,12,7.8,75.53,0,0,,0,0,14.4,10.7,64,1026.3,14.2,27.1,0,0,0,,Clear,clear-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-06-05T01:00:00,12.2,12.2,8.2,76.66,0,0,,0,0,14.8,10.1,64,1026.3,14.2,23.2,0,0,0,,Clear,clear-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-06-05T02:00:00,10.2,10.2,8,86.07,0,0,,0,0,15.1,3.6,183,1026.3,14.2,19.3,0,0,0,,Clear,clear-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-06-05T03:00:00,7.9,7.9,6,87.82,0,0,,0,0,15.1,3.6,352,1026.1,14.2,15.4,0,0,0,,Clear,clear-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-06-05T04:00:00,8.2,7,7.4,94.79,0,0,,0,0,14.8,7.4,36,1026,14.2,15.4,0,0,0,,Clear,clear-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-06-05T05:00:00,10.5,10.5,8.6,87.93,0,0,,0,0,13,7.4,24,1025.5,15.7,17.9,7,0,0,,Clear,clear-night,"03971099999,F6683,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-06-05T06:00:00,10.4,10.4,8.4,87.24,0,0,,0,0,12.2,8.4,345,1025.9,14.2,21.9,16,0.1,0,,Clear,clear-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-06-05T07:00:00,13,13,10.7,86.22,0,0,,0,0,10.4,10.3,45,1025.8,14.2,25.7,40,0.1,0,,Clear,clear-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-06-05T08:00:00,15.1,15.1,11.8,81.13,0,0,,0,0,13.7,11.3,46,1025.9,14.2,25.7,136,0.5,1,,Clear,clear-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-06-05T09:00:00,16.9,16.9,11.4,70.02,0,0,,0,0,17.3,12.4,73,1025.9,28.1,29.6,116,0.4,1,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-06-05T10:00:00,17.8,17.8,9.9,59.95,0,0,,0,0,22.3,14.6,76,1026,28.1,29.6,366,1.3,4,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-06-05T11:00:00,18,18,9.3,56.56,0,0,,0,0,26.3,16.5,80,1026.2,39.3,29.6,661,2.4,7,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-06-05T12:00:00,18.1,18.1,8.9,54.86,0,0,,0,0,27.7,18.2,84,1026.3,43.9,29.6,754,2.7,8,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-06-05T13:00:00,18.1,18.1,8.8,54.77,0,0,,0,0,28.8,18.2,90,1026.3,63.1,29.6,814,2.9,8,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-06-05T14:00:00,18.2,18.2,8.2,51.98,0,0,,0,0,30.6,18.2,76,1026.3,62.8,29.6,820,3,8,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-06-05T15:00:00,18,18,9.8,58.89,0,0,,0,0,33.5,19.2,76,1026.1,39.3,29.6,803,2.9,8,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-06-05T16:00:00,18,18,9.7,58.32,0,0,,0,0,34.9,18.9,72,1025.8,39.3,29.6,736,2.6,7,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-06-05T17:00:00,17.6,17.6,10.1,61.45,0,0,,0,0,35.3,20.3,62,1025.3,39.3,29.6,631,2.3,6,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-06-05T18:00:00,17.4,17.4,8.3,55.08,0,0,,0,0,34.6,17.9,56,1025.1,39.3,29.7,499,1.8,5,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
