name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Dublin, Ireland",2023-03-03T00:00:00,6,6,0.6,68.51,0,0,,0,0,16.2,6.8,45.2,1030,88,10,0,0,0,,Partially cloudy,partly-cloudy-night,"EIDW,EIME"
"Dublin, Ireland",2023-03-03T01:00:00,5.3,2.8,1,73.67,0,0,,0,0,14.8,11.2,84,1030,88,10,0,0,0,,Partially cloudy,partly-cloudy-night,"EIDW,EIME"
"Dublin, Ireland",2023-03-03T02:00:00,5.3,4.5,0.3,70.15,0,0,,0,0,12.6,4.9,40,1030,88,10,0,0,0,,Partially cloudy,partly-cloudy-night,"EIDW,EIME"
"Dublin, Ireland",2023-03-03T03:00:00,4.3,4.3,1.6,82.92,0,0,,0,0,10.4,5.4,33.5,1030,88,10,0,0,0,,Partially cloudy,partly-cloudy-night,"EIDW,EIME"
"Dublin, Ireland",2023-03-03T04:00:00,4.3,4.3,1.6,82.92,0,0,,0,0,10.1,4.2,270,1030,88,10,0,0,0,,Partially cloudy,partly-cloudy-night,"EIDW,EIME"
"Dublin, Ireland",2023-03-03T05:00:00,4.6,4.6,2,82.78,0,0,,0,0,10.1,4.2,27.4,1030,88,10,0,0,0,,Partially cloudy,partly-cloudy-night,"EIDW,EIME"
"Dublin, Ireland",2023-03-03T06:00:00,4,2.6,3,93.19,0,0,,0,0,10.1,5.7,294,1030,88,10,0,0,0,,Partially cloudy,partly-cloudy-night,"EIDW,EIME"
"Dublin, Ireland",2023-03-03T07:00:00,4,2.5,2.9,92.44,0,0,,0,0,12.2,6.3,304,1030.5,93,19.8,1,0,0,,Overcast,cloudy,"03971099999,EIDW,F8809,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-03-03T08:00:00,4.5,3.6,3.5,93.05,0,0,,0,0,13,5,288,1031.1,89.1,22.4,6,0,0,,Partially cloudy,partly-cloudy-day,"03971099999,EIDW,F8809,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-03-03T09:00:00,5.1,2.3,3.1,87.37,0,0,,0,0,15.8,12.2,22,1031.4,89.1,22.5,15,0.1,0,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-03-03T10:00:00,5.8,3,3.2,83.37,0,0,,0,0,24.1,13.2,2,1032,90.4,21.1,25,0.1,0,,Overcast,cloudy,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-03-03T11:00:00,6.1,3.1,3,80.97,0,0,,0,0,26.6,15.1,45,1032.3,90.4,19.3,58,0.2,1,,Overcast,cloudy,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-03-03T12:00:00,5.9,2.2,3,81.76,0.024,100,rain,0,0,27,20.5,46,1032.5,90.3,20.5,118,0.4,1,,"Rain, Overcast",rain,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-03-03T13:00:00,6.3,3.4,2.9,79.15,0,0,,0,0,25.9,14.6,64,1032.4,90.4,17.3,56,0.2,1,,Overcast,cloudy,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-03-03T14:00:00,6.5,3.9,3.2,79.5,0,0,,0,0,25.6,13.3,66,1032.1,89.1,16.3,85,0.3,1,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-03-03T15:00:00,6,3.5,2.9,80.46,0,0,,0,0,24.8,11.9,102,1031.6,89.1,18.6,105,0.4,1,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-03-03T16:00:00,5.8,2.9,2.3,78.16,0,0,,0,0,23.4,13.9,82,1031.6,89.1,21.2,97,0.3,1,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-03-03T17:00:00,5.4,2.5,2.7,83.14,0,0,,0,0,22.7,13.2,91,1032,89,17.2,46,0.2,0,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-03-03T18:00:00,4.8,2.9,2.6,85.24,0,0,,0,0,22,8,102,1032.3,89.1,19.2,15,0.1,0,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-03-03T19:00:00,4.8,4.8,2.5,84.89,0,0,,0,0,20.5,2.8,28,1032.6,89.1,19.3,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-03-03T20:00:00,4.3,2.4,2.6,88.93,0,0,,0,0,18.4,7.6,47,1032.7,88.1,10.3,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,EIDW,EIME"
"Dublin, Ireland",2023-03-03T21:00:00,4.4,2.7,2.6,88.08,0,0,,0,0,16.9,7,351,1033.1,89.1,17.3,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-03-03T22:00:00,4.6,1.9,1.1,78.29,0,0,,0,0,14.8,11.6,45,1033.4,89.1,17.3,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-03-03T23:00:00,4.6,2.7,0.8,76.56,0,0,,0,0,14,8,42,1033.5,89.1,17.3,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-03-04T00:00:00,4.3,3,0.7,77.64,0,0,,0,0,13.3,5.6,62,1033.5,89.1,19.3,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-03-04T01:00:00,4.5,2,1.3,79.47,0,0,,0,0,12.6,10.3,4,1033.3,89.1,19.3,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-03-04T02:00:00,4.2,1.8,0.8,78.64,0,0,,0,0,11.2,9.6,336,1033.4,89.1,19.3,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-03-04T03:00:00,3.9,2.3,0.9,80.76,0,0,,0,0,9.4,6.3,312,1033.1,89.1,19.3,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-03-04T04:00:00,3.9,2.1,0.2,76.79,0,0,,0,0,9.4,7,307,1033,89.1,19.3,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-03-04T05:00:00,3.4,1.3,0.5,81.3,0,0,,0,0,10.1,8,323,1033,89.1,19.3,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-03-04T06:00:00,3.1,0.7,0.3,81.6,0,0,,0,0,10.8,9,319,1033.1,89.1,19.3,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-03-04T07:00:00,3.3,1,-0.1,78.34,0,0,,0,0,14.4,8.9,324,1033.3,89.1,20.6,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-03-04T08:00:00,3.5,1.3,0.1,78.51,0,0,,0,0,13.7,8,337,1033.4,89.1,20.6,9,0,0,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-03-04T09:00:00,3.9,1,0.3,77.25,0,0,,0,0,16.6,11.4,346,1033.5,89.1,21.8,21,0.1,0,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-03-04T10:00:00,3.9,0.6,-0.2,74.48,0,0,,0,0,20.9,14,351,1033.5,89.1,21.2,45,0.2,0,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-03-04T11:00:00,4.1,0.2,-0.3,73.1,0,0,,0,0,20.5,17.9,12,1033.3,89.1,21.2,66,0.2,1,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-03-04T12:00:00,4.5,1.6,-0.8,68.21,0,0,,0,0,18.7,12.7,340,1032.7,89.1,21.2,85,0.3,1,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-03-04T13:00:00,4.9,2.4,-0.7,67.46,0,0,,0,0,17.3,10.7,323,1032.4,89.1,21.2,92,0.3,1,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-03-04T14:00:00,4.9,2.7,-0.7,67,0,0,,0,0,16.2,9.3,320,1031.6,90.4,21.1,100,0.4,1,,Overcast,cloudy,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-03-04T15:00:00,4.9,2.7,-0.6,67.77,0,0,,0,0,16.2,9.3,322,1031.3,90.4,21.1,76,0.3,1,,Overcast,cloudy,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-03-04T16:00:00,4.8,1.8,-0.8,67.06,0,0,,0,0,16.6,13.2,306,1030.6,92.2,21.2,45,0.2,0,,Overcast,cloudy,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-03-04T17:00:00,4.1,1,-1.2,68.25,0,0,,0,0,17.6,13.2,320,1030.6,92.2,21.2,25,0.1,0,,Overcast,cloudy,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-03-04T18:00:00,3.9,1.1,-1.6,67.6,0,0,,0,0,18,10.7,299,1030.5,92.2,21.2,11,0,0,,Overcast,cloudy,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-03-04T19:00:00,3.7,2.1,-1.7,67.93,0,0,,0,0,17.6,6.3,255,1030.3,92.2,21.1,0,0,0,,Overcast,cloudy,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-03-04T20:00:00,3.6,3.6,-1.2,70.96,0,0,,0,0,14.8,4.3,218,1029.6,92.2,21.1,0,0,0,,Overcast,cloudy,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-03-04T21:00:00,3.5,1.6,-1.5,69.68,0,0,,0,0,14,7.4,248,1029.4,92.2,19.8,0,0,0,,Overcast,cloudy,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-03-04T22:00:00,3.1,1.1,-1,74.44,0,0,,0,0,13.3,7.4,242,1029.1,92.2,19.2,0,0,0,,Overcast,cloudy,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-03-04T23:00:00,3.1,-0.3,-0.8,75.52,0,0,,0,0,11.5,13.2,261,1028.6,92.2,19.2,0,0,0,,Overcast,cloudy,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-03-05T00:00:00,3.1,-0.5,-0.8,75.53,0,0,,0,0,11.2,14.2,252,1027.8,92.2,19.2,0,0,0,,Overcast,cloudy,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-03-05T01:00:00,3,-0.3,-0.9,75.8,0,0,,0,0,14,12.9,249,1027.3,92.2,19.2,0,0,0,,Overcast,cloudy,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-03-05T02:00:00,2.9,-0.7,-0.9,76,0,0,,0,0,18,14.2,249,1026.9,92.2,19.2,0,0,0,,Overcast,cloudy,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-03-05T03:00:00,2.8,-1.3,-0.6,78.16,0,0,,0,0,19.4,17.1,252,1026.2,92.2,19.2,0,0,0,,Overcast,cloudy,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-03-05T04:00:00,2.8,-0.4,-0.9,76.49,0,0,,0,0,19.1,11.7,237,1024.9,92.2,19.2,0,0,0,,Overcast,cloudy,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-03-05T05:00:00,2.6,-1,-0.9,77.61,0,0,,0,0,20.5,13.7,247,1024.5,92.2,19.2,0,0,0,,Overcast,cloudy,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-03-05T06:00:00,2.3,-1.8,-0.4,81.88,0,0,,0,0,21.6,16.5,256,1023.7,90.4,19.2,0,0,0,,Overcast,cloudy,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-03-05T07:00:00,2.6,-1.1,-0.4,80.69,0,0,,0,0,21.6,14.5,245,1023.4,89,20.4,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-03-05T08:00:00,2.7,-0.4,-0.2,80.88,0,0,,0,0,22,12,244,1023.3,88.8,21.1,18,0.1,0,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-03-05T09:00:00,3.1,-1,0.5,82.9,0,0,,0,0,23.8,17.8,260,1022.5,89,21.1,67,0.2,1,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-03-05T10:00:00,4.2,0.4,1.2,80.72,0,0,,0,0,26.3,17.4,260,1021.7,84.7,23.1,146,0.5,1,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999"
"Dublin, Ireland",2023-03-05T11:00:00,5.6,2.2,2,77.17,0,0,,0,0,32,17.3,256,1021.3,89,21.2,181,0.7,2,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-03-05T12:00:00,5.9,2.8,2.5,78.93,0,0,,0,0,32.4,15.2,245,1020.5,90.3,17.3,262,0.9,3,,Overcast,cloudy,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-03-05T13:00:00,6.6,3.6,3.3,79.37,0,0,,0,0,31.7,16.5,266,1019.5,89,17.9,214,0.8,2,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-03-05T14:00:00,8,5.3,3.7,74.59,0,0,,0,0,30.6,16,282,1018.3,63.8,18.6,185,0.7,2,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-03-05T15:00:00,8.9,6.2,2.9,66.34,0,0,,0,0,31,17.5,285,1017.3,51.5,21.8,222,0.8,2,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-03-05T16:00:00,8.7,6.1,3.1,67.98,0,0,,0,0,30.6,17.1,273,1016.3,63.8,21.8,123,0.4,1,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-03-05T17:00:00,7.9,4.9,3.2,72.15,0,0,,0,0,31.3,19.2,269,1015.5,87.6,21.9,91,0.3,1,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
